"","V1","V2","V3"
"44",0.326797385620915,0.326797385620915,0.34640522875817
"45",0.326797385620915,0.326797385620915,0.34640522875817
"46",0.297619047619048,0.351190476190476,0.351190476190476
"47",0.320512820512821,0.320512820512821,0.358974358974359
"48",0.371069182389937,0.314465408805031,0.314465408805031
"49",0.277777777777778,0.327777777777778,0.394444444444444
"50",0.326797385620915,0.326797385620915,0.34640522875817
"51",0.327160493827161,0.327160493827161,0.345679012345679
"52",0.320512820512821,0.320512820512821,0.358974358974359
"53",0.320512820512821,0.320512820512821,0.358974358974359
"54",0.303030303030303,0.321212121212121,0.375757575757576
"55",0.333333333333333,0.333333333333333,0.333333333333333
"56",0.345679012345679,0.327160493827161,0.327160493827161
"57",0.321212121212121,0.357575757575758,0.321212121212121
"58",0.321212121212121,0.357575757575758,0.321212121212121
"59",0.333333333333333,0.314465408805031,0.352201257861635
"60",0.352201257861635,0.314465408805031,0.333333333333333
"61",0.314465408805031,0.371069182389937,0.314465408805031
"62",0.364197530864198,0.327160493827161,0.308641975308642
"63",0.339393939393939,0.321212121212121,0.339393939393939
"64",0.33974358974359,0.33974358974359,0.320512820512821
"65",0.320512820512821,0.320512820512821,0.358974358974359
"66",0.321212121212121,0.321212121212121,0.357575757575758
"67",0.320512820512821,0.320512820512821,0.358974358974359
"68",0.327160493827161,0.345679012345679,0.327160493827161
"69",0.308641975308642,0.327160493827161,0.364197530864198
"70",0.326797385620915,0.34640522875817,0.326797385620915
"71",0.326797385620915,0.326797385620915,0.34640522875817
"72",0.352201257861635,0.333333333333333,0.314465408805031
"73",0.339393939393939,0.339393939393939,0.321212121212121
"74",0.297619047619048,0.351190476190476,0.351190476190476
"75",0.333333333333333,0.314465408805031,0.352201257861635
"76",0.326797385620915,0.326797385620915,0.34640522875817
"77",0.320512820512821,0.320512820512821,0.358974358974359
"78",0.33974358974359,0.320512820512821,0.33974358974359
"79",0.34640522875817,0.326797385620915,0.326797385620915
"80",0.371069182389937,0.314465408805031,0.314465408805031
"81",0.333333333333333,0.351190476190476,0.315476190476191
"82",0.382716049382716,0.308641975308642,0.308641975308642
"83",0.320512820512821,0.320512820512821,0.358974358974359
"84",0.358974358974359,0.320512820512821,0.320512820512821
"85",0.352201257861635,0.333333333333333,0.314465408805031
"86",0.326797385620915,0.326797385620915,0.34640522875817
"87",0.326797385620915,0.326797385620915,0.34640522875817
"88",0.326797385620915,0.326797385620915,0.34640522875817
"89",0.326797385620915,0.326797385620915,0.34640522875817
"90",0.345679012345679,0.345679012345679,0.308641975308642
"91",0.314465408805031,0.333333333333333,0.352201257861635
"92",0.320512820512821,0.358974358974359,0.320512820512821
"93",0.345679012345679,0.308641975308642,0.345679012345679
"94",0.320512820512821,0.320512820512821,0.358974358974359
"95",0.320512820512821,0.33974358974359,0.33974358974359
"96",0.33974358974359,0.33974358974359,0.320512820512821
"97",0.345679012345679,0.345679012345679,0.308641975308642
"98",0.357575757575758,0.321212121212121,0.321212121212121
"99",0.314465408805031,0.333333333333333,0.352201257861635
"100",0.352201257861635,0.314465408805031,0.333333333333333
"101",0.326797385620915,0.326797385620915,0.34640522875817
"102",0.320512820512821,0.33974358974359,0.33974358974359
"103",0.375757575757576,0.321212121212121,0.303030303030303
"104",0.345679012345679,0.327160493827161,0.327160493827161
"105",0.351190476190476,0.297619047619048,0.351190476190476
"106",0.33974358974359,0.320512820512821,0.33974358974359
"107",0.320512820512821,0.320512820512821,0.358974358974359
"108",0.326797385620915,0.34640522875817,0.326797385620915
"109",0.326797385620915,0.326797385620915,0.34640522875817
"110",0.34640522875817,0.326797385620915,0.326797385620915
"111",0.34640522875817,0.326797385620915,0.326797385620915
"112",0.358974358974359,0.320512820512821,0.320512820512821
"113",0.351190476190476,0.333333333333333,0.315476190476191
"114",0.326797385620915,0.34640522875817,0.326797385620915
"115",0.314465408805031,0.333333333333333,0.352201257861635
"116",0.344444444444444,0.311111111111111,0.344444444444444
"117",0.358974358974359,0.320512820512821,0.320512820512821
"118",0.326797385620915,0.326797385620915,0.34640522875817
"119",0.326797385620915,0.326797385620915,0.34640522875817
"120",0.320512820512821,0.320512820512821,0.358974358974359
"121",0.326797385620915,0.34640522875817,0.326797385620915
"122",0.345679012345679,0.308641975308642,0.345679012345679
"123",0.320512820512821,0.33974358974359,0.33974358974359
"124",0.320512820512821,0.358974358974359,0.320512820512821
"125",0.326797385620915,0.34640522875817,0.326797385620915
"126",0.314465408805031,0.371069182389937,0.314465408805031
"127",0.320512820512821,0.358974358974359,0.320512820512821
"128",0.320512820512821,0.358974358974359,0.320512820512821
"129",0.314465408805031,0.352201257861635,0.333333333333333
"130",0.314465408805031,0.352201257861635,0.333333333333333
"131",0.314465408805031,0.371069182389937,0.314465408805031
"132",0.314465408805031,0.371069182389937,0.314465408805031
"133",0.314465408805031,0.371069182389937,0.314465408805031
"134",0.345679012345679,0.345679012345679,0.308641975308642
"135",0.33974358974359,0.33974358974359,0.320512820512821
"136",0.352201257861635,0.333333333333333,0.314465408805031
"137",0.33974358974359,0.33974358974359,0.320512820512821
"138",0.33974358974359,0.33974358974359,0.320512820512821
"139",0.311111111111111,0.327777777777778,0.361111111111111
"140",0.333333333333333,0.352201257861635,0.314465408805031
"141",0.33974358974359,0.33974358974359,0.320512820512821
"142",0.339080459770115,0.339080459770115,0.32183908045977
"143",0.352201257861635,0.333333333333333,0.314465408805031
"144",0.326797385620915,0.34640522875817,0.326797385620915
"145",0.320512820512821,0.33974358974359,0.33974358974359
"146",0.326797385620915,0.326797385620915,0.34640522875817
"147",0.320512820512821,0.320512820512821,0.358974358974359
"148",0.320512820512821,0.320512820512821,0.358974358974359
"149",0.320512820512821,0.33974358974359,0.33974358974359
"150",0.320512820512821,0.33974358974359,0.33974358974359
"151",0.339393939393939,0.339393939393939,0.321212121212121
"152",0.314465408805031,0.333333333333333,0.352201257861635
"153",0.326797385620915,0.326797385620915,0.34640522875817
"154",0.314465408805031,0.333333333333333,0.352201257861635
"155",0.314465408805031,0.333333333333333,0.352201257861635
"156",0.33974358974359,0.320512820512821,0.33974358974359
"157",0.333333333333333,0.314465408805031,0.352201257861635
"158",0.33974358974359,0.320512820512821,0.33974358974359
"159",0.33974358974359,0.320512820512821,0.33974358974359
"160",0.375757575757576,0.303030303030303,0.321212121212121
"161",0.33974358974359,0.320512820512821,0.33974358974359
"162",0.33974358974359,0.320512820512821,0.33974358974359
"163",0.352201257861635,0.314465408805031,0.333333333333333
"164",0.33974358974359,0.320512820512821,0.33974358974359
"165",0.345679012345679,0.308641975308642,0.345679012345679
"166",0.345679012345679,0.308641975308642,0.345679012345679
"167",0.326797385620915,0.326797385620915,0.34640522875817
"168",0.326797385620915,0.34640522875817,0.326797385620915
"169",0.358974358974359,0.320512820512821,0.320512820512821
"170",0.358974358974359,0.320512820512821,0.320512820512821
"171",0.34640522875817,0.326797385620915,0.326797385620915
"172",0.326797385620915,0.34640522875817,0.326797385620915
"173",0.320512820512821,0.33974358974359,0.33974358974359
"174",0.34640522875817,0.326797385620915,0.326797385620915
"175",0.34640522875817,0.326797385620915,0.326797385620915
"176",0.375757575757576,0.303030303030303,0.321212121212121
"177",0.33974358974359,0.33974358974359,0.320512820512821
"178",0.326797385620915,0.326797385620915,0.34640522875817
"179",0.326797385620915,0.326797385620915,0.34640522875817
"180",0.326797385620915,0.34640522875817,0.326797385620915
"181",0.326797385620915,0.34640522875817,0.326797385620915
"182",0.34640522875817,0.326797385620915,0.326797385620915
"183",0.326797385620915,0.34640522875817,0.326797385620915
"184",0.326797385620915,0.326797385620915,0.34640522875817
"185",0.326797385620915,0.34640522875817,0.326797385620915
"186",0.33974358974359,0.320512820512821,0.33974358974359
"187",0.326797385620915,0.34640522875817,0.326797385620915
"188",0.320512820512821,0.320512820512821,0.358974358974359
"189",0.320512820512821,0.33974358974359,0.33974358974359
"190",0.33974358974359,0.320512820512821,0.33974358974359
"191",0.357575757575758,0.303030303030303,0.339393939393939
"192",0.33974358974359,0.320512820512821,0.33974358974359
"193",0.333333333333333,0.314465408805031,0.352201257861635
"194",0.303030303030303,0.339393939393939,0.357575757575758
"195",0.308641975308642,0.308641975308642,0.382716049382716
"196",0.33974358974359,0.33974358974359,0.320512820512821
"197",0.345679012345679,0.345679012345679,0.308641975308642
"198",0.320512820512821,0.358974358974359,0.320512820512821
"199",0.308641975308642,0.364197530864198,0.327160493827161
"200",0.320512820512821,0.358974358974359,0.320512820512821
"201",0.320512820512821,0.358974358974359,0.320512820512821
"202",0.320512820512821,0.358974358974359,0.320512820512821
"203",0.339393939393939,0.357575757575758,0.303030303030303
"204",0.314465408805031,0.371069182389937,0.314465408805031
"205",0.339393939393939,0.357575757575758,0.303030303030303
"206",0.320512820512821,0.33974358974359,0.33974358974359
"207",0.321212121212121,0.357575757575758,0.321212121212121
"208",0.327160493827161,0.364197530864198,0.308641975308642
"209",0.333333333333333,0.352201257861635,0.314465408805031
"210",0.320512820512821,0.358974358974359,0.320512820512821
"211",0.320512820512821,0.358974358974359,0.320512820512821
"212",0.33974358974359,0.33974358974359,0.320512820512821
"213",0.33974358974359,0.33974358974359,0.320512820512821
"214",0.33974358974359,0.33974358974359,0.320512820512821
"215",0.333333333333333,0.333333333333333,0.333333333333333
"216",0.375757575757576,0.321212121212121,0.303030303030303
"217",0.364197530864198,0.327160493827161,0.308641975308642
"218",0.327160493827161,0.327160493827161,0.345679012345679
"219",0.333333333333333,0.333333333333333,0.333333333333333
"220",0.326797385620915,0.326797385620915,0.34640522875817
"221",0.320512820512821,0.358974358974359,0.320512820512821
"222",0.33974358974359,0.33974358974359,0.320512820512821
"223",0.34640522875817,0.326797385620915,0.326797385620915
"224",0.327485380116959,0.327485380116959,0.345029239766082
"225",0.308641975308642,0.327160493827161,0.364197530864198
"226",0.320512820512821,0.358974358974359,0.320512820512821
"227",0.327160493827161,0.345679012345679,0.327160493827161
"228",0.326797385620915,0.34640522875817,0.326797385620915
"229",0.326797385620915,0.326797385620915,0.34640522875817
"230",0.326797385620915,0.326797385620915,0.34640522875817
"231",0.326797385620915,0.326797385620915,0.34640522875817
"232",0.326797385620915,0.326797385620915,0.34640522875817
"233",0.326797385620915,0.326797385620915,0.34640522875817
"234",0.326797385620915,0.326797385620915,0.34640522875817
"235",0.326797385620915,0.326797385620915,0.34640522875817
"236",0.326797385620915,0.326797385620915,0.34640522875817
"237",0.326797385620915,0.326797385620915,0.34640522875817
"238",0.326797385620915,0.326797385620915,0.34640522875817
"239",0.326797385620915,0.326797385620915,0.34640522875817
"240",0.326797385620915,0.326797385620915,0.34640522875817
"241",0.326797385620915,0.326797385620915,0.34640522875817
"242",0.326797385620915,0.326797385620915,0.34640522875817
"243",0.33974358974359,0.320512820512821,0.33974358974359
"244",0.314465408805031,0.314465408805031,0.371069182389937
"245",0.326797385620915,0.326797385620915,0.34640522875817
"246",0.314465408805031,0.314465408805031,0.371069182389937
"247",0.33974358974359,0.320512820512821,0.33974358974359
"248",0.33974358974359,0.320512820512821,0.33974358974359
"249",0.326797385620915,0.326797385620915,0.34640522875817
"250",0.326797385620915,0.326797385620915,0.34640522875817
"251",0.33974358974359,0.320512820512821,0.33974358974359
"252",0.308641975308642,0.327160493827161,0.364197530864198
"253",0.308641975308642,0.327160493827161,0.364197530864198
"254",0.326797385620915,0.326797385620915,0.34640522875817
"255",0.326797385620915,0.326797385620915,0.34640522875817
"256",0.364197530864198,0.308641975308642,0.327160493827161
"257",0.326797385620915,0.326797385620915,0.34640522875817
"258",0.369047619047619,0.297619047619048,0.333333333333333
"259",0.320512820512821,0.33974358974359,0.33974358974359
"260",0.314465408805031,0.333333333333333,0.352201257861635
"261",0.352201257861635,0.314465408805031,0.333333333333333
"262",0.357575757575758,0.303030303030303,0.339393939393939
"263",0.326797385620915,0.326797385620915,0.34640522875817
"264",0.320512820512821,0.33974358974359,0.33974358974359
"265",0.327160493827161,0.308641975308642,0.364197530864198
"266",0.326797385620915,0.326797385620915,0.34640522875817
"267",0.308641975308642,0.308641975308642,0.382716049382716
"268",0.308641975308642,0.345679012345679,0.345679012345679
"269",0.326797385620915,0.34640522875817,0.326797385620915
"270",0.320512820512821,0.33974358974359,0.33974358974359
"271",0.314465408805031,0.371069182389937,0.314465408805031
"272",0.345679012345679,0.345679012345679,0.308641975308642
"273",0.327777777777778,0.311111111111111,0.361111111111111
"274",0.358974358974359,0.320512820512821,0.320512820512821
"275",0.358974358974359,0.320512820512821,0.320512820512821
"276",0.358974358974359,0.320512820512821,0.320512820512821
"277",0.358974358974359,0.320512820512821,0.320512820512821
"278",0.358974358974359,0.320512820512821,0.320512820512821
"279",0.358974358974359,0.320512820512821,0.320512820512821
"280",0.358974358974359,0.320512820512821,0.320512820512821
"281",0.358974358974359,0.320512820512821,0.320512820512821
"282",0.358974358974359,0.320512820512821,0.320512820512821
"283",0.358974358974359,0.320512820512821,0.320512820512821
"284",0.358974358974359,0.320512820512821,0.320512820512821
"285",0.358974358974359,0.320512820512821,0.320512820512821
"286",0.358974358974359,0.320512820512821,0.320512820512821
"287",0.358974358974359,0.320512820512821,0.320512820512821
"288",0.345679012345679,0.327160493827161,0.327160493827161
"289",0.345679012345679,0.345679012345679,0.308641975308642
"290",0.352201257861635,0.333333333333333,0.314465408805031
"291",0.345679012345679,0.308641975308642,0.345679012345679
"292",0.345679012345679,0.308641975308642,0.345679012345679
"293",0.352201257861635,0.333333333333333,0.314465408805031
"294",0.352201257861635,0.314465408805031,0.333333333333333
"295",0.350282485875706,0.350282485875706,0.299435028248588
"296",0.345679012345679,0.327160493827161,0.327160493827161
"297",0.339393939393939,0.321212121212121,0.339393939393939
"298",0.382716049382716,0.308641975308642,0.308641975308642
"299",0.364197530864198,0.327160493827161,0.308641975308642
"300",0.352201257861635,0.314465408805031,0.333333333333333
"301",0.371069182389937,0.314465408805031,0.314465408805031
"302",0.345029239766082,0.292397660818713,0.362573099415205
"303",0.369047619047619,0.315476190476191,0.315476190476191
"304",0.352201257861635,0.333333333333333,0.314465408805031
"305",0.345679012345679,0.308641975308642,0.345679012345679
"306",0.352201257861635,0.314465408805031,0.333333333333333
"307",0.352201257861635,0.333333333333333,0.314465408805031
"308",0.352201257861635,0.333333333333333,0.314465408805031
"309",0.34640522875817,0.326797385620915,0.326797385620915
"310",0.371069182389937,0.314465408805031,0.314465408805031
"311",0.33974358974359,0.320512820512821,0.33974358974359
"312",0.326797385620915,0.34640522875817,0.326797385620915
"313",0.320512820512821,0.33974358974359,0.33974358974359
"314",0.315476190476191,0.351190476190476,0.333333333333333
"315",0.34640522875817,0.326797385620915,0.326797385620915
"316",0.33974358974359,0.320512820512821,0.33974358974359
"317",0.34640522875817,0.326797385620915,0.326797385620915
"318",0.314465408805031,0.314465408805031,0.371069182389937
"319",0.314465408805031,0.333333333333333,0.352201257861635
"320",0.326797385620915,0.34640522875817,0.326797385620915
"321",0.333333333333333,0.352201257861635,0.314465408805031
"322",0.326797385620915,0.326797385620915,0.34640522875817
"323",0.333333333333333,0.315476190476191,0.351190476190476
"324",0.314465408805031,0.333333333333333,0.352201257861635
"325",0.320512820512821,0.320512820512821,0.358974358974359
"326",0.320512820512821,0.320512820512821,0.358974358974359
"327",0.320512820512821,0.320512820512821,0.358974358974359
"328",0.320512820512821,0.320512820512821,0.358974358974359
"329",0.326797385620915,0.326797385620915,0.34640522875817
"330",0.326797385620915,0.326797385620915,0.34640522875817
"331",0.326797385620915,0.326797385620915,0.34640522875817
"332",0.320512820512821,0.33974358974359,0.33974358974359
"333",0.326797385620915,0.326797385620915,0.34640522875817
"334",0.326797385620915,0.326797385620915,0.34640522875817
"335",0.326797385620915,0.326797385620915,0.34640522875817
"336",0.320512820512821,0.320512820512821,0.358974358974359
"337",0.314465408805031,0.314465408805031,0.371069182389937
"338",0.326797385620915,0.326797385620915,0.34640522875817
"339",0.371069182389937,0.314465408805031,0.314465408805031
"340",0.345679012345679,0.327160493827161,0.327160493827161
"341",0.34640522875817,0.326797385620915,0.326797385620915
"342",0.320512820512821,0.33974358974359,0.33974358974359
"343",0.326797385620915,0.34640522875817,0.326797385620915
"344",0.34640522875817,0.326797385620915,0.326797385620915
"345",0.326797385620915,0.34640522875817,0.326797385620915
"346",0.326797385620915,0.326797385620915,0.34640522875817
"347",0.326797385620915,0.34640522875817,0.326797385620915
"348",0.320512820512821,0.33974358974359,0.33974358974359
"349",0.326797385620915,0.34640522875817,0.326797385620915
"350",0.326797385620915,0.34640522875817,0.326797385620915
"351",0.326797385620915,0.34640522875817,0.326797385620915
"352",0.333333333333333,0.333333333333333,0.333333333333333
"353",0.333333333333333,0.351190476190476,0.315476190476191
"354",0.333333333333333,0.352201257861635,0.314465408805031
"355",0.314465408805031,0.371069182389937,0.314465408805031
"356",0.308641975308642,0.364197530864198,0.327160493827161
"357",0.314465408805031,0.352201257861635,0.333333333333333
"358",0.364197530864198,0.327160493827161,0.308641975308642
"359",0.326797385620915,0.34640522875817,0.326797385620915
"360",0.327160493827161,0.345679012345679,0.327160493827161
"361",0.326797385620915,0.34640522875817,0.326797385620915
"362",0.369047619047619,0.333333333333333,0.297619047619048
"363",0.320512820512821,0.33974358974359,0.33974358974359
"364",0.320512820512821,0.33974358974359,0.33974358974359
"365",0.320512820512821,0.33974358974359,0.33974358974359
"366",0.33974358974359,0.33974358974359,0.320512820512821
"367",0.308641975308642,0.327160493827161,0.364197530864198
"368",0.339393939393939,0.339393939393939,0.321212121212121
"369",0.33974358974359,0.33974358974359,0.320512820512821
"370",0.339393939393939,0.339393939393939,0.321212121212121
"371",0.303030303030303,0.339393939393939,0.357575757575758
"372",0.327485380116959,0.327485380116959,0.345029239766082
"373",0.326797385620915,0.34640522875817,0.326797385620915
"374",0.326797385620915,0.34640522875817,0.326797385620915
"375",0.314465408805031,0.371069182389937,0.314465408805031
"376",0.327160493827161,0.364197530864198,0.308641975308642
"377",0.345679012345679,0.345679012345679,0.308641975308642
"378",0.333333333333333,0.333333333333333,0.333333333333333
"379",0.314465408805031,0.333333333333333,0.352201257861635
"380",0.333333333333333,0.333333333333333,0.333333333333333
"381",0.320512820512821,0.33974358974359,0.33974358974359
"382",0.333333333333333,0.333333333333333,0.333333333333333
"383",0.333333333333333,0.352201257861635,0.314465408805031
"384",0.326797385620915,0.34640522875817,0.326797385620915
"385",0.326797385620915,0.34640522875817,0.326797385620915
"386",0.320512820512821,0.358974358974359,0.320512820512821
"387",0.320512820512821,0.358974358974359,0.320512820512821
"388",0.326797385620915,0.34640522875817,0.326797385620915
"389",0.326797385620915,0.34640522875817,0.326797385620915
"390",0.333333333333333,0.333333333333333,0.333333333333333
"391",0.352201257861635,0.333333333333333,0.314465408805031
"392",0.320512820512821,0.33974358974359,0.33974358974359
"393",0.326797385620915,0.326797385620915,0.34640522875817
"394",0.326797385620915,0.34640522875817,0.326797385620915
"395",0.326797385620915,0.34640522875817,0.326797385620915
"396",0.326797385620915,0.34640522875817,0.326797385620915
"397",0.326797385620915,0.34640522875817,0.326797385620915
"398",0.333333333333333,0.352201257861635,0.314465408805031
"399",0.351190476190476,0.351190476190476,0.297619047619048
"400",0.320512820512821,0.358974358974359,0.320512820512821
"401",0.308641975308642,0.364197530864198,0.327160493827161
"402",0.320512820512821,0.33974358974359,0.33974358974359
"403",0.314465408805031,0.352201257861635,0.333333333333333
"404",0.333333333333333,0.352201257861635,0.314465408805031
"405",0.327160493827161,0.327160493827161,0.345679012345679
"406",0.314465408805031,0.371069182389937,0.314465408805031
"407",0.320512820512821,0.358974358974359,0.320512820512821
"408",0.303030303030303,0.375757575757576,0.321212121212121
"409",0.321212121212121,0.375757575757576,0.303030303030303
"410",0.327160493827161,0.345679012345679,0.327160493827161
"411",0.314465408805031,0.371069182389937,0.314465408805031
"412",0.352201257861635,0.333333333333333,0.314465408805031
"413",0.33974358974359,0.33974358974359,0.320512820512821
"414",0.308641975308642,0.364197530864198,0.327160493827161
"415",0.314465408805031,0.371069182389937,0.314465408805031
"416",0.308641975308642,0.327160493827161,0.364197530864198
"417",0.326797385620915,0.34640522875817,0.326797385620915
"418",0.326797385620915,0.34640522875817,0.326797385620915
"419",0.314465408805031,0.333333333333333,0.352201257861635
"420",0.327160493827161,0.327160493827161,0.345679012345679
"421",0.321212121212121,0.339393939393939,0.339393939393939
"422",0.326797385620915,0.326797385620915,0.34640522875817
"423",0.297619047619048,0.333333333333333,0.369047619047619
"424",0.314465408805031,0.333333333333333,0.352201257861635
"425",0.357575757575758,0.339393939393939,0.303030303030303
"426",0.326797385620915,0.326797385620915,0.34640522875817
"427",0.34640522875817,0.326797385620915,0.326797385620915
"428",0.326797385620915,0.326797385620915,0.34640522875817
"429",0.34640522875817,0.326797385620915,0.326797385620915
"430",0.320512820512821,0.320512820512821,0.358974358974359
"431",0.314465408805031,0.371069182389937,0.314465408805031
"432",0.371069182389937,0.314465408805031,0.314465408805031
"433",0.352201257861635,0.314465408805031,0.333333333333333
"434",0.371069182389937,0.314465408805031,0.314465408805031
"435",0.352201257861635,0.314465408805031,0.333333333333333
"436",0.358974358974359,0.320512820512821,0.320512820512821
"437",0.358974358974359,0.320512820512821,0.320512820512821
"438",0.371069182389937,0.314465408805031,0.314465408805031
"439",0.358974358974359,0.320512820512821,0.320512820512821
"440",0.352201257861635,0.314465408805031,0.333333333333333
"441",0.371069182389937,0.314465408805031,0.314465408805031
"442",0.371069182389937,0.314465408805031,0.314465408805031
"443",0.352201257861635,0.314465408805031,0.333333333333333
"444",0.344444444444444,0.277777777777778,0.377777777777778
"445",0.345679012345679,0.327160493827161,0.327160493827161
"446",0.357575757575758,0.339393939393939,0.303030303030303
"447",0.352201257861635,0.333333333333333,0.314465408805031
"448",0.358974358974359,0.320512820512821,0.320512820512821
"449",0.358974358974359,0.320512820512821,0.320512820512821
"450",0.345679012345679,0.345679012345679,0.308641975308642
"451",0.321212121212121,0.321212121212121,0.357575757575758
"452",0.320512820512821,0.320512820512821,0.358974358974359
"453",0.320512820512821,0.358974358974359,0.320512820512821
"454",0.33974358974359,0.33974358974359,0.320512820512821
"455",0.33974358974359,0.33974358974359,0.320512820512821
"456",0.326797385620915,0.34640522875817,0.326797385620915
"457",0.326797385620915,0.326797385620915,0.34640522875817
"458",0.390804597701149,0.304597701149425,0.304597701149425
"459",0.358974358974359,0.320512820512821,0.320512820512821
"460",0.371069182389937,0.314465408805031,0.314465408805031
"461",0.358974358974359,0.320512820512821,0.320512820512821
"462",0.358974358974359,0.320512820512821,0.320512820512821
"463",0.371069182389937,0.314465408805031,0.314465408805031
"464",0.34640522875817,0.326797385620915,0.326797385620915
"465",0.34640522875817,0.326797385620915,0.326797385620915
"466",0.33974358974359,0.320512820512821,0.33974358974359
"467",0.358974358974359,0.320512820512821,0.320512820512821
"468",0.358974358974359,0.320512820512821,0.320512820512821
"469",0.33974358974359,0.320512820512821,0.33974358974359
"470",0.34640522875817,0.326797385620915,0.326797385620915
"471",0.358974358974359,0.320512820512821,0.320512820512821
"472",0.34640522875817,0.326797385620915,0.326797385620915
"473",0.33974358974359,0.33974358974359,0.320512820512821
"474",0.33974358974359,0.320512820512821,0.33974358974359
"475",0.33974358974359,0.320512820512821,0.33974358974359
"476",0.33974358974359,0.320512820512821,0.33974358974359
"477",0.327485380116959,0.292397660818713,0.380116959064328
"478",0.34640522875817,0.326797385620915,0.326797385620915
"479",0.321212121212121,0.339393939393939,0.339393939393939
"480",0.333333333333333,0.352201257861635,0.314465408805031
"481",0.358974358974359,0.320512820512821,0.320512820512821
"482",0.326797385620915,0.326797385620915,0.34640522875817
"483",0.33974358974359,0.320512820512821,0.33974358974359
"484",0.320512820512821,0.320512820512821,0.358974358974359
"485",0.320512820512821,0.358974358974359,0.320512820512821
"486",0.333333333333333,0.352201257861635,0.314465408805031
"487",0.375757575757576,0.321212121212121,0.303030303030303
"488",0.327160493827161,0.364197530864198,0.308641975308642
"489",0.320512820512821,0.358974358974359,0.320512820512821
"490",0.320512820512821,0.358974358974359,0.320512820512821
"491",0.320512820512821,0.33974358974359,0.33974358974359
"492",0.320512820512821,0.358974358974359,0.320512820512821
"493",0.308641975308642,0.382716049382716,0.308641975308642
"494",0.320512820512821,0.358974358974359,0.320512820512821
"495",0.320512820512821,0.358974358974359,0.320512820512821
"496",0.320512820512821,0.358974358974359,0.320512820512821
"497",0.303030303030303,0.357575757575758,0.339393939393939
"498",0.326797385620915,0.34640522875817,0.326797385620915
"499",0.320512820512821,0.358974358974359,0.320512820512821
"500",0.333333333333333,0.333333333333333,0.333333333333333
"501",0.358974358974359,0.320512820512821,0.320512820512821
"502",0.352201257861635,0.314465408805031,0.333333333333333
"503",0.34640522875817,0.326797385620915,0.326797385620915
"504",0.308641975308642,0.327160493827161,0.364197530864198
"505",0.308641975308642,0.364197530864198,0.327160493827161
"506",0.352201257861635,0.333333333333333,0.314465408805031
"507",0.326797385620915,0.326797385620915,0.34640522875817
"508",0.320512820512821,0.33974358974359,0.33974358974359
"509",0.33974358974359,0.33974358974359,0.320512820512821
"510",0.326797385620915,0.326797385620915,0.34640522875817
"511",0.339080459770115,0.32183908045977,0.339080459770115
"512",0.339080459770115,0.28735632183908,0.373563218390805
"513",0.333333333333333,0.314465408805031,0.352201257861635
"514",0.292397660818713,0.327485380116959,0.380116959064328
"515",0.362573099415205,0.309941520467836,0.327485380116959
"516",0.333333333333333,0.333333333333333,0.333333333333333
"517",0.327160493827161,0.345679012345679,0.327160493827161
